MosquitoID,Date.of.Collection,Marker,Size,Height
27A-02,16/07/14,AMEL,100.45,11993
27A-02,16/07/14,AMEL,106.33,11608
27A-02,16/07/14,D8S1179,136.33,5367
27A-02,16/07/14,D8S1179,148.34,3160
27A-02,16/07/14,D21S11,199.66,6634
27A-02,16/07/14,D21S11,213.83,4782
27A-02,16/07/14,D18S51,304.8,4937
27A-02,16/07/14,D22S1045,85.9,3085
27A-02,16/07/14,D22S1045,98.2,8348
27A-02,16/07/14,D22S1045,101.27,8823
27A-02,16/07/14,D22S1045,107.49,2428
27A-02,16/07/14,D19S433,142.53,5837
27A-02,16/07/14,D19S433,144.45,2093
27A-02,16/07/14,D19S433,155.9,4388
27A-02,16/07/14,TH01,188.095,2656
27A-02,16/07/14,FGA,253.95,903
27A-02,16/07/14,FGA,257.64,2000
27A-02,16/07/14,FGA,274.6,2208
27A-02,16/07/14,D2S441,87.08,2421
27A-02,16/07/14,D2S441,91.155,1358
27A-02,16/07/14,D2S441,99.145,2281
27A-02,16/07/14,D3S1358,143.32,2934
27A-02,16/07/14,D3S1358,150.7,1907
27A-02,16/07/14,D3S1358,155.2,898
27A-02,16/07/14,D1S1656,181.93,3403
27A-02,16/07/14,D1S1656,185.785,2311
27A-02,16/07/14,D12S391,231.65,2151
27A-02,16/07/14,D12S391,251.49,1669
27A-02,16/07/14,SE33,356.94,1113
27A-02,16/07/14,SE33,412.37,637
27A-05,15/09/14,D10S1248,92.18,355
27A-05,15/09/14,D10S1248,96.23,446
27A-05,15/09/14,vWA,168.52,318
27A-05,15/09/14,vWA,172.5,329
27A-05,15/09/14,D16S539,252.48,337
27A-05,15/09/14,D16S539,260.51,173
27A-05,15/09/14,D2S1338,317.88,194
27A-05,15/09/14,D2S1338,321.98,153
27A-05,15/09/14,AMEL,100.57,1144
27A-05,15/09/14,AMEL,106.36,1261
27A-05,15/09/14,D8S1179,136.35,681
27A-05,15/09/14,D8S1179,148.82,948
27A-05,15/09/14,D21S11,199.56,869
27A-05,15/09/14,D21S11,213.65,435
27A-05,15/09/14,D18S51,304.88,1311
27A-05,15/09/14,D22S1045,98.21,662
27A-05,15/09/14,D22S1045,101.34,688
27A-05,15/09/14,D19S433,142.55,827
27A-05,15/09/14,D19S433,144.37,365
27A-05,15/09/14,D19S433,148.19,269
27A-05,15/09/14,D19S433,155.91,551
27A-05,15/09/14,TH01,188.64,1627
27A-05,15/09/14,FGA,254.77,244
27A-05,15/09/14,FGA,258.49,715
27A-05,15/09/14,FGA,275.36,625
27A-05,15/09/14,D2S441,87.56,633
27A-05,15/09/14,D2S441,91.62,356
27A-05,15/09/14,D2S441,99.62,551
27A-05,15/09/14,D3S1358,143.37,521
27A-05,15/09/14,D3S1358,151.28,447
27A-05,15/09/14,D1S1656,182.41,538
27A-05,15/09/14,D1S1656,186.33,430
27A-05,15/09/14,D12S391,232.66,471
27A-05,15/09/14,D12S391,252.56,315
27A-05,15/09/14,SE33,357.02,257
27A-05,15/09/14,SE33,412.62,221
27A-06,15/09/14,D10S1248,92.22,588
27A-06,15/09/14,D10S1248,96.35,780
27A-06,15/09/14,vWA,168.52,289
27A-06,15/09/14,vWA,172.59,269
27A-06,15/09/14,D2S1338,317.79,131
27A-06,15/09/14,AMEL,100.67,1549
27A-06,15/09/14,AMEL,106.51,1728
27A-06,15/09/14,D8S1179,136.44,566
27A-06,15/09/14,D8S1179,148.83,873
27A-06,15/09/14,D21S11,199.56,604
27A-06,15/09/14,D21S11,211.66,203
27A-06,15/09/14,D21S11,213.65,360
27A-06,15/09/14,D18S51,304.84,779
27A-06,15/09/14,D22S1045,85.93,362
27A-06,15/09/14,D22S1045,98.32,1496
27A-06,15/09/14,D22S1045,101.43,1565
27A-06,15/09/14,D19S433,142.52,1125
27A-06,15/09/14,D19S433,144.41,485
27A-06,15/09/14,D19S433,155.86,737
27A-06,15/09/14,TH01,188.66,1195
27A-06,15/09/14,FGA,254.68,225
27A-06,15/09/14,FGA,258.32,381
27A-06,15/09/14,FGA,275.39,533
27A-06,15/09/14,D2S441,87.62,950
27A-06,15/09/14,D2S441,91.66,433
27A-06,15/09/14,D2S441,99.72,733
27A-06,15/09/14,D3S1358,143.42,423
27A-06,15/09/14,D3S1358,151.35,506
27A-06,15/09/14,D1S1656,182.48,577
27A-06,15/09/14,D1S1656,186.45,322
27A-06,15/09/14,D1S1656,198.16,155
27A-06,15/09/14,D12S391,232.69,321
27A-06,15/09/14,D12S391,252.39,379
27A-06,15/09/14,SE33,357.1,256
27A-06,15/09/14,SE33,369.4,163
27A-08,16/09/14,D10S1248,92.22,1441
27A-08,16/09/14,D10S1248,96.35,2001
27A-08,16/09/14,vWA,168.47,1653
27A-08,16/09/14,vWA,172.47,1562
27A-08,16/09/14,D16S539,244.26,483
27A-08,16/09/14,D16S539,252.41,1450
27A-08,16/09/14,D16S539,260.43,902
27A-08,16/09/14,D2S1338,309.63,280
27A-08,16/09/14,D2S1338,317.88,907
27A-08,16/09/14,D2S1338,321.99,718
27A-08,16/09/14,AMEL,100.66,5248
27A-08,16/09/14,AMEL,106.49,4842
27A-08,16/09/14,D8S1179,136.37,2565
27A-08,16/09/14,D8S1179,148.77,3730
27A-08,16/09/14,D8S1179,152.94,1391
27A-08,16/09/14,D21S11,199.47,3822
27A-08,16/09/14,D21S11,211.55,1085
27A-08,16/09/14,D21S11,213.65,2378
27A-08,16/09/14,D18S51,304.88,5781
27A-08,16/09/14,D22S1045,86.02,1611
27A-08,16/09/14,D22S1045,98.32,3120
27A-08,16/09/14,D22S1045,101.42,3086
27A-08,16/09/14,D22S1045,107.61,1101
27A-08,16/09/14,D19S433,142.44,2755
27A-08,16/09/14,D19S433,144.34,1232
27A-08,16/09/14,D19S433,148.14,1139
27A-08,16/09/14,D19S433,155.83,2147
27A-08,16/09/14,TH01,188.69,5613
27A-08,16/09/14,FGA,254.64,842
27A-08,16/09/14,FGA,258.39,1565
27A-08,16/09/14,FGA,275.37,2177
27A-08,16/09/14,D2S441,87.62,1876
27A-08,16/09/14,D2S441,91.75,1593
27A-08,16/09/14,D2S441,99.72,1894
27A-08,16/09/14,D3S1358,143.44,1472
27A-08,16/09/14,D3S1358,151.31,1988
27A-08,16/09/14,D3S1358,155.29,581
27A-08,16/09/14,D1S1656,182.49,2269
27A-08,16/09/14,D1S1656,186.3,1321
27A-08,16/09/14,D1S1656,198.06,619
27A-08,16/09/14,D12S391,232.67,1520
27A-08,16/09/14,D12S391,252.49,1330
27A-08,16/09/14,SE33,357.09,1554
27A-08,16/09/14,SE33,369.48,451
27A-08,16/09/14,SE33,412.59,1053
27A-11,16/09/14,D10S1248,96.31,1031
27A-11,16/09/14,vWA,168.55,253
27A-11,16/09/14,vWA,172.58,210
27A-11,16/09/14,D16S539,244.3,92
27A-11,16/09/14,D16S539,260.43,71
27A-11,16/09/14,D2S1338,309.61,66
27A-11,16/09/14,D2S1338,317.88,83
27A-11,16/09/14,AMEL,100.58,1538
27A-11,16/09/14,AMEL,106.39,1586
27A-11,16/09/14,D8S1179,136.41,307
27A-11,16/09/14,D8S1179,148.86,713
27A-11,16/09/14,D8S1179,152.97,433
27A-11,16/09/14,D21S11,199.56,467
27A-11,16/09/14,D21S11,211.7,196
27A-11,16/09/14,D21S11,213.74,228
27A-11,16/09/14,D18S51,304.91,615
27A-11,16/09/14,D22S1045,85.88,1419
27A-11,16/09/14,D22S1045,98.2,487
27A-11,16/09/14,D22S1045,101.34,524
27A-11,16/09/14,D22S1045,107.52,897
27A-11,16/09/14,D19S433,142.56,279
27A-11,16/09/14,D19S433,144.57,612
27A-11,16/09/14,D19S433,148.31,503
27A-11,16/09/14,D19S433,155.89,213
27A-11,16/09/14,TH01,188.78,815
27A-11,16/09/14,TH01,192.7,403
27A-11,16/09/14,FGA,254.72,353
27A-11,16/09/14,FGA,258.39,160
27A-11,16/09/14,FGA,275.41,478
27A-11,16/09/14,D2S441,91.66,1151
27A-11,16/09/14,D3S1358,151.51,462
27A-11,16/09/14,D3S1358,155.34,354
27A-11,16/09/14,D1S1656,182.6,348
27A-11,16/09/14,D1S1656,186.45,137
27A-11,16/09/14,D1S1656,198.13,278
27A-11,16/09/14,D12S391,232.74,213
27A-11,16/09/14,D12S391,252.58,216
27A-11,16/09/14,SE33,357.08,179
27A-11,16/09/14,SE33,369.39,107
27A-03,17/09/14,D10S1248,92.35,356
27A-03,17/09/14,D10S1248,96.41,1271
27A-03,17/09/14,vWA,168.6,460
27A-03,17/09/14,vWA,172.53,425
27A-03,17/09/14,D16S539,244.3,79
27A-03,17/09/14,D16S539,252.58,185
27A-03,17/09/14,D16S539,260.52,130
27A-03,17/09/14,D2S1338,309.71,79
27A-03,17/09/14,D2S1338,317.85,170
27A-03,17/09/14,D2S1338,322.08,112
27A-03,17/09/14,AMEL,100.57,1581
27A-03,17/09/14,AMEL,106.44,1241
27A-03,17/09/14,D8S1179,136.41,359
27A-03,17/09/14,D8S1179,148.86,887
27A-03,17/09/14,D8S1179,152.97,490
27A-03,17/09/14,D21S11,199.56,436
27A-03,17/09/14,D21S11,211.7,178
27A-03,17/09/14,D21S11,213.74,466
27A-03,17/09/14,D18S51,304.87,687
27A-03,17/09/14,D22S1045,85.99,945
27A-03,17/09/14,D22S1045,98.3,747
27A-03,17/09/14,D22S1045,101.43,873
27A-03,17/09/14,D22S1045,107.56,647
27A-03,17/09/14,D19S433,142.56,397
27A-03,17/09/14,D19S433,144.57,540
27A-03,17/09/14,D19S433,148.32,629
27A-03,17/09/14,D19S433,155.99,401
27A-03,17/09/14,TH01,188.68,843
27A-03,17/09/14,FGA,254.81,191
27A-03,17/09/14,FGA,258.47,370
27A-03,17/09/14,FGA,275.49,486
27A-03,17/09/14,D2S441,87.7,445
27A-03,17/09/14,D2S441,91.78,854
27A-03,17/09/14,D2S441,99.72,382
27A-03,17/09/14,D3S1358,143.47,312
27A-03,17/09/14,D3S1358,151.42,365
27A-03,17/09/14,D3S1358,155.35,267
27A-03,17/09/14,D1S1656,182.42,400
27A-03,17/09/14,D1S1656,186.36,187
27A-03,17/09/14,D1S1656,198.13,226
27A-03,17/09/14,D12S391,232.83,296
27A-03,17/09/14,D12S391,252.58,319
27A-03,17/09/14,SE33,357,178
27A-03,17/09/14,SE33,369.31,93
27A-03,17/09/14,SE33,412.64,140
27A-09,17/09/14,D10S1248,92.33,677
27A-09,17/09/14,D10S1248,96.36,1776
27A-09,17/09/14,vWA,168.53,1210
27A-09,17/09/14,vWA,172.51,1020
27A-09,17/09/14,D16S539,244.34,438
27A-09,17/09/14,D16S539,252.54,1104
27A-09,17/09/14,D16S539,260.52,552
27A-09,17/09/14,D2S1338,309.64,182
27A-09,17/09/14,D2S1338,317.85,537
27A-09,17/09/14,D2S1338,322.02,244
27A-09,17/09/14,AMEL,100.58,5135
27A-09,17/09/14,AMEL,106.44,5209
27A-09,17/09/14,D8S1179,136.37,1648
27A-09,17/09/14,D8S1179,148.85,3209
27A-09,17/09/14,D8S1179,153,1725
27A-09,17/09/14,D21S11,199.64,2808
27A-09,17/09/14,D21S11,211.6,1033
27A-09,17/09/14,D21S11,213.73,1597
27A-09,17/09/14,D18S51,304.89,2695
27A-09,17/09/14,D22S1045,85.89,3301
27A-09,17/09/14,D22S1045,98.28,1853
27A-09,17/09/14,D22S1045,101.45,1781
27A-09,17/09/14,D22S1045,107.68,2777
27A-09,17/09/14,D19S433,142.58,1554
27A-09,17/09/14,D19S433,144.52,1934
27A-09,17/09/14,D19S433,148.29,1665
27A-09,17/09/14,D19S433,155.94,1144
27A-09,17/09/14,TH01,188.72,3391
27A-09,17/09/14,TH01,192.7,1315
27A-09,17/09/14,FGA,254.8,555
27A-09,17/09/14,FGA,258.53,640
27A-09,17/09/14,FGA,275.46,1091
27A-09,17/09/14,D2S441,87.62,1300
27A-09,17/09/14,D2S441,91.76,2772
27A-09,17/09/14,D2S441,99.71,1061
27A-09,17/09/14,D3S1358,143.41,1084
27A-09,17/09/14,D3S1358,151.43,1874
27A-09,17/09/14,D3S1358,155.3,1002
27A-09,17/09/14,D1S1656,182.46,1662
27A-09,17/09/14,D1S1656,186.36,759
27A-09,17/09/14,D1S1656,198.11,632
27A-09,17/09/14,D12S391,252.62,697
27A-09,17/09/14,SE33,357.05,764
27A-09,17/09/14,SE33,369.35,228
27A-09,17/09/14,SE33,412.58,318
27A-02,18/09/14,D10S1248,92.23,2175
27A-02,18/09/14,D10S1248,96.31,4797
27A-02,18/09/14,vWA,168.54,2885
27A-02,18/09/14,vWA,172.49,2314
27A-02,18/09/14,D16S539,244.39,1361
27A-02,18/09/14,D16S539,252.49,2138
27A-02,18/09/14,D16S539,260.43,691
27A-02,18/09/14,D2S1338,309.66,1008
27A-02,18/09/14,D2S1338,317.94,1645
27A-02,18/09/14,AMEL,100.58,9363
27A-02,18/09/14,AMEL,106.39,9005
27A-02,18/09/14,D8S1179,136.41,2810
27A-02,18/09/14,D8S1179,148.77,5626
27A-02,18/09/14,D8S1179,152.97,3194
27A-02,18/09/14,D21S11,199.55,4552
27A-02,18/09/14,D21S11,211.7,2520
27A-02,18/09/14,D21S11,213.82,1309
27A-02,18/09/14,D18S51,304.85,5929
27A-02,18/09/14,D22S1045,85.88,6655
27A-02,18/09/14,D22S1045,98.2,5353
27A-02,18/09/14,D22S1045,101.34,5972
27A-02,18/09/14,D22S1045,107.52,4318
27A-02,18/09/14,D19S433,142.56,4295
27A-02,18/09/14,D19S433,144.47,4128
27A-02,18/09/14,D19S433,148.22,3309
27A-02,18/09/14,D19S433,155.89,3139
27A-02,18/09/14,TH01,188.72,8638
27A-02,18/09/14,TH01,192.66,3472
27A-02,18/09/14,FGA,254.72,1783
27A-02,18/09/14,FGA,258.47,1397
27A-02,18/09/14,FGA,275.47,2555
27A-02,18/09/14,D2S441,87.59,2761
27A-02,18/09/14,D2S441,91.66,4549
27A-02,18/09/14,D2S441,99.62,2854
27A-02,18/09/14,D3S1358,143.38,2152
27A-02,18/09/14,D3S1358,151.42,3749
27A-02,18/09/14,D3S1358,155.25,1989
27A-02,18/09/14,D1S1656,182.43,2961
27A-02,18/09/14,D1S1656,198.12,1493
27A-02,18/09/14,D12S391,232.74,1945
27A-02,18/09/14,D12S391,252.58,1579
27A-02,18/09/14,SE33,357.06,1714
27A-02,18/09/14,SE33,369.35,1125
27A-05,18/09/14,D10S1248,92.26,1724
27A-05,18/09/14,D10S1248,96.37,3014
27A-05,18/09/14,vWA,168.53,744
27A-05,18/09/14,vWA,172.52,553
27A-05,18/09/14,D16S539,244.34,266
27A-05,18/09/14,D16S539,252.6,426
27A-05,18/09/14,D2S1338,309.67,147
27A-05,18/09/14,D2S1338,317.85,164
27A-05,18/09/14,AMEL,100.58,4477
27A-05,18/09/14,AMEL,106.44,3951
27A-05,18/09/14,D8S1179,136.39,963
27A-05,18/09/14,D8S1179,148.75,1392
27A-05,18/09/14,D8S1179,152.9,720
27A-05,18/09/14,D21S11,199.64,911
27A-05,18/09/14,D21S11,211.68,454
27A-05,18/09/14,D21S11,213.82,366
27A-05,18/09/14,D18S51,304.85,832
27A-05,18/09/14,D22S1045,85.94,3288
27A-05,18/09/14,D22S1045,98.28,2850
27A-05,18/09/14,D22S1045,101.35,3670
27A-05,18/09/14,D22S1045,107.58,2011
27A-05,18/09/14,D19S433,142.49,2428
27A-05,18/09/14,D19S433,144.42,1696
27A-05,18/09/14,D19S433,148.29,1225
27A-05,18/09/14,D19S433,155.94,1088
27A-05,18/09/14,TH01,188.76,1880
27A-05,18/09/14,TH01,192.72,584
27A-05,18/09/14,FGA,254.85,697
27A-05,18/09/14,FGA,258.55,379
27A-05,18/09/14,FGA,275.45,788
27A-05,18/09/14,D2S441,87.67,1319
27A-05,18/09/14,D2S441,91.69,2108
27A-05,18/09/14,D2S441,99.71,1169
27A-05,18/09/14,D3S1358,143.31,809
27A-05,18/09/14,D3S1358,151.33,910
27A-05,18/09/14,D3S1358,155.3,533
27A-05,18/09/14,D1S1656,182.53,927
27A-05,18/09/14,D12S391,232.8,300
27A-05,18/09/14,D12S391,252.6,411
27A-05,18/09/14,SE33,357.05,345
27A-05,18/09/14,SE33,369.3,181
27A-01,19/09/14,D10S1248,92.24,686
27A-01,19/09/14,D10S1248,96.26,765
27A-01,19/09/14,vWA,168.53,205
27A-01,19/09/14,vWA,172.61,132
27A-01,19/09/14,AMEL,100.49,1125
27A-01,19/09/14,AMEL,106.39,565
27A-01,19/09/14,D8S1179,136.37,313
27A-01,19/09/14,D8S1179,148.85,444
27A-01,19/09/14,D8S1179,153,144
27A-01,19/09/14,D21S11,199.55,249
27A-01,19/09/14,D21S11,213.73,118
27A-01,19/09/14,D18S51,304.8,192
27A-01,19/09/14,D22S1045,85.93,616
27A-01,19/09/14,D22S1045,98.18,1012
27A-01,19/09/14,D22S1045,101.36,1754
27A-01,19/09/14,D19S433,142.67,725
27A-01,19/09/14,D19S433,144.52,265
27A-01,19/09/14,D19S433,155.94,513
27A-01,19/09/14,TH01,188.76,358
27A-01,19/09/14,FGA,254.8,119
27A-01,19/09/14,FGA,258.53,157
27A-01,19/09/14,FGA,275.46,168
27A-01,19/09/14,D2S441,87.55,489
27A-01,19/09/14,D2S441,91.67,396
27A-01,19/09/14,D2S441,99.62,395
27A-01,19/09/14,D3S1358,143.32,227
27A-01,19/09/14,D3S1358,151.34,274
27A-01,19/09/14,D1S1656,182.53,257
27A-01,19/09/14,D1S1656,186.41,169
27A-01,19/09/14,D1S1656,198.2,114
27A-01,19/09/14,D12S391,232.77,79
27A-01,19/09/14,SE33,357.05,102
27A-05,19/09/14,D10S1248,92.26,539
27A-05,19/09/14,D10S1248,96.37,954
27A-05,19/09/14,vWA,168.53,296
27A-05,19/09/14,vWA,172.51,248
27A-05,19/09/14,D16S539,252.6,150
27A-05,19/09/14,D2S1338,317.85,156
27A-05,19/09/14,AMEL,100.58,1553
27A-05,19/09/14,AMEL,106.42,1486
27A-05,19/09/14,D8S1179,136.41,348
27A-05,19/09/14,D8S1179,148.75,614
27A-05,19/09/14,D8S1179,152.99,225
27A-05,19/09/14,D21S11,199.64,438
27A-05,19/09/14,D21S11,211.68,256
27A-05,19/09/14,D21S11,213.82,265
27A-05,19/09/14,D18S51,304.89,629
27A-05,19/09/14,D22S1045,85.94,728
27A-05,19/09/14,D22S1045,98.28,1409
27A-05,19/09/14,D22S1045,101.35,1402
27A-05,19/09/14,D22S1045,107.57,483
27A-05,19/09/14,D19S433,142.49,948
27A-05,19/09/14,D19S433,144.42,594
27A-05,19/09/14,D19S433,148.29,351
27A-05,19/09/14,D19S433,155.85,598
27A-05,19/09/14,TH01,188.71,733
27A-05,19/09/14,TH01,192.78,219
27A-05,19/09/14,FGA,254.85,124
27A-05,19/09/14,FGA,258.46,251
27A-05,19/09/14,FGA,275.43,430
27A-05,19/09/14,D2S441,87.67,560
27A-05,19/09/14,D2S441,91.78,479
27A-05,19/09/14,D2S441,99.71,617
27A-05,19/09/14,D3S1358,143.31,326
27A-05,19/09/14,D3S1358,151.33,380
27A-05,19/09/14,D1S1656,182.45,332
27A-05,19/09/14,D1S1656,186.26,178
27A-05,19/09/14,D1S1656,198.2,169
27A-05,19/09/14,D12S391,232.77,201
27A-05,19/09/14,D12S391,252.69,150
27A-05,19/09/14,SE33,357.03,122
27A-09,19/09/14,D10S1248,92.26,482
27A-09,19/09/14,D10S1248,96.37,983
27A-09,19/09/14,vWA,168.53,453
27A-09,19/09/14,vWA,172.52,457
27A-09,19/09/14,D16S539,244.34,182
27A-09,19/09/14,D16S539,252.52,383
27A-09,19/09/14,D16S539,260.53,178
27A-09,19/09/14,D2S1338,309.64,109
27A-09,19/09/14,D2S1338,317.85,278
27A-09,19/09/14,D2S1338,322.02,138
27A-09,19/09/14,AMEL,100.58,1514
27A-09,19/09/14,AMEL,106.44,2066
27A-09,19/09/14,D8S1179,136.39,932
27A-09,19/09/14,D8S1179,148.75,1347
27A-09,19/09/14,D8S1179,152.9,463
27A-09,19/09/14,D21S11,199.55,1004
27A-09,19/09/14,D21S11,211.68,378
27A-09,19/09/14,D21S11,213.82,424
27A-09,19/09/14,D18S51,304.88,1372
27A-09,19/09/14,D22S1045,85.94,906
27A-09,19/09/14,D22S1045,98.28,1195
27A-09,19/09/14,D22S1045,101.35,1153
27A-09,19/09/14,D22S1045,107.58,607
27A-09,19/09/14,D19S433,142.49,912
27A-09,19/09/14,D19S433,144.42,867
27A-09,19/09/14,D19S433,148.2,599
27A-09,19/09/14,D19S433,155.85,857
27A-09,19/09/14,TH01,188.76,1385
27A-09,19/09/14,TH01,192.63,378
27A-09,19/09/14,FGA,254.76,380
27A-09,19/09/14,FGA,258.46,499
27A-09,19/09/14,FGA,275.52,1174
27A-09,19/09/14,D2S441,87.57,693
27A-09,19/09/14,D2S441,91.69,940
27A-09,19/09/14,D2S441,99.71,584
27A-09,19/09/14,D3S1358,143.41,593
27A-09,19/09/14,D3S1358,151.33,636
27A-09,19/09/14,D3S1358,155.3,377
27A-09,19/09/14,D1S1656,182.53,783
27A-09,19/09/14,D1S1656,186.32,388
27A-09,19/09/14,D1S1656,198.12,409
27A-09,19/09/14,D12S391,232.8,710
27A-09,19/09/14,D12S391,252.6,547
27A-09,19/09/14,SE33,357.04,466
27A-09,19/09/14,SE33,369.39,289
27A-09,19/09/14,SE33,412.49,249
28B-01,16/07/14,D10S1248,108.72,204
28B-01,16/07/14,vWA,168.44,140
28B-01,16/07/14,vWA,176.57,281
28B-01,16/07/14,vWA,184.44,147
28B-01,16/07/14,D16S539,252.52,268
28B-01,16/07/14,D16S539,256.48,203
28B-01,16/07/14,D2S1338,297.68,122
28B-01,16/07/14,D2S1338,305.66,223
28B-01,16/07/14,AMEL,100.58,2031
28B-01,16/07/14,D8S1179,132.34,632
28B-01,16/07/14,D8S1179,136.39,232
28B-01,16/07/14,D8S1179,140.55,419
28B-01,16/07/14,D21S11,207.6,1286
28B-01,16/07/14,D18S51,300.85,732
28B-01,16/07/14,D18S51,304.8,375
28B-01,16/07/14,D22S1045,92.07,699
28B-01,16/07/14,D22S1045,98.28,353
28B-01,16/07/14,D22S1045,101.35,1026
28B-01,16/07/14,D19S433,138.83,469
28B-01,16/07/14,D19S433,146.33,1016
28B-01,16/07/14,TH01,192.73,710
28B-01,16/07/14,TH01,196.68,260
28B-01,16/07/14,FGA,251.04,612
28B-01,16/07/14,FGA,273.68,583
28B-01,16/07/14,D2S441,87.57,470
28B-01,16/07/14,D2S441,99.71,436
28B-01,16/07/14,D3S1358,147.24,586
28B-01,16/07/14,D3S1358,151.28,328
28B-01,16/07/14,D1S1656,186.42,264
28B-01,16/07/14,D1S1656,194.26,474
28B-01,16/07/14,D1S1656,198.12,301
28B-01,16/07/14,D12S391,244.61,169
28B-01,16/07/14,D12S391,248.57,452
28B-01,16/07/14,D12S391,252.43,264
28B-01,16/07/14,SE33,357.22,310
28B-01,16/07/14,SE33,373.35,108
28B-04,15/09/14,D10S1248,100.48,1972
28B-04,15/09/14,vWA,168.52,797
28B-04,15/09/14,vWA,176.48,1142
28B-04,15/09/14,vWA,184.46,668
28B-04,15/09/14,D16S539,244.35,1007
28B-04,15/09/14,D16S539,252.47,705
28B-04,15/09/14,D16S539,256.54,1734
28B-04,15/09/14,D2S1338,297.63,519
28B-04,15/09/14,D2S1338,305.66,481
28B-04,15/09/14,D2S1338,309.65,618
28B-04,15/09/14,AMEL,100.57,13500
28B-04,15/09/14,D8S1179,132.34,2018
28B-04,15/09/14,D8S1179,136.44,3982
28B-04,15/09/14,D8S1179,140.55,3097
28B-04,15/09/14,D21S11,207.61,9892
28B-04,15/09/14,D18S51,300.84,3193
28B-04,15/09/14,D18S51,304.9,1497
28B-04,15/09/14,D22S1045,98.31,6140
28B-04,15/09/14,D22S1045,101.43,6788
28B-04,15/09/14,D19S433,138.75,3051
28B-04,15/09/14,D19S433,146.28,6330
28B-04,15/09/14,TH01,192.64,4218
28B-04,15/09/14,TH01,196.63,3149
28B-04,15/09/14,FGA,250.09,3997
28B-04,15/09/14,D2S441,87.65,2429
28B-04,15/09/14,D2S441,95.67,2438
28B-04,15/09/14,D3S1358,147.37,3284
28B-04,15/09/14,D3S1358,151.55,1551
28B-04,15/09/14,D1S1656,185.44,1041
28B-04,15/09/14,D12S391,243.56,821
28B-04,15/09/14,D12S391,247.54,1500
28B-04,15/09/14,SE33,357.17,826
28B-04,15/09/14,SE33,373.47,817
28B-02,17/09/14,D10S1248,96.34,353
28B-02,17/09/14,D10S1248,100.47,784
28B-02,17/09/14,D10S1248,108.64,322
28B-02,17/09/14,vWA,168.47,142
28B-02,17/09/14,vWA,176.55,220
28B-02,17/09/14,vWA,180.53,137
28B-02,17/09/14,vWA,184.45,211
28B-02,17/09/14,D16S539,252.47,232
28B-02,17/09/14,D16S539,256.46,192
28B-02,17/09/14,D2S1338,297.64,157
28B-02,17/09/14,D2S1338,305.62,143
28B-02,17/09/14,AMEL,100.66,4008
28B-02,17/09/14,D8S1179,132.38,1615
28B-02,17/09/14,D8S1179,140.54,1485
28B-02,17/09/14,D21S11,207.56,1417
28B-02,17/09/14,D18S51,300.84,585
28B-02,17/09/14,D18S51,304.94,248
28B-02,17/09/14,D18S51,308.99,213
28B-02,17/09/14,D22S1045,92.11,1294
28B-02,17/09/14,D22S1045,98.31,1257
28B-02,17/09/14,D22S1045,101.42,2776
28B-02,17/09/14,D19S433,138.67,1234
28B-02,17/09/14,D19S433,142.44,916
28B-02,17/09/14,D19S433,146.24,1933
28B-02,17/09/14,FGA,250.94,1562
28B-02,17/09/14,FGA,273.47,561
28B-02,17/09/14,D2S441,87.67,1264
28B-02,17/09/14,D2S441,99.72,1375
28B-02,17/09/14,D3S1358,147.33,802
28B-02,17/09/14,D3S1358,151.31,830
28B-02,17/09/14,D1S1656,186.4,334
28B-02,17/09/14,D1S1656,194.27,464
28B-02,17/09/14,D1S1656,198.15,367
28B-02,17/09/14,D12S391,248.52,328
28B-02,17/09/14,D12S391,252.21,266
28B-02,17/09/14,SE33,357.18,238
28B-02,17/09/14,SE33,373.64,126
28B-03,18/09/14,D10S1248,100.38,1490
28B-03,18/09/14,D10S1248,104.53,921
28B-03,18/09/14,vWA,168.43,829
28B-03,18/09/14,vWA,176.48,474
28B-03,18/09/14,vWA,184.35,455
28B-03,18/09/14,D16S539,256.46,1617
28B-03,18/09/14,D2S1338,297.63,932
28B-03,18/09/14,D2S1338,305.52,696
28B-03,18/09/14,AMEL,100.66,7856
28B-03,18/09/14,D8S1179,132.33,1035
28B-03,18/09/14,D8S1179,140.54,3322
28B-03,18/09/14,D8S1179,148.77,1676
28B-03,18/09/14,D21S11,199.56,1937
28B-03,18/09/14,D21S11,207.56,3998
28B-03,18/09/14,D18S51,300.83,1217
28B-03,18/09/14,D18S51,304.85,2438
28B-03,18/09/14,D18S51,317.26,1525
28B-03,18/09/14,D22S1045,92.13,1388
28B-03,18/09/14,D22S1045,101.42,3110
28B-03,18/09/14,D22S1045,104.53,2016
28B-03,18/09/14,D19S433,138.68,3295
28B-03,18/09/14,D19S433,146.24,2814
28B-03,18/09/14,TH01,192.68,4343
28B-03,18/09/14,FGA,250.94,2500
28B-03,18/09/14,FGA,254.68,1397
28B-03,18/09/14,FGA,273.47,1018
28B-03,18/09/14,D2S441,87.62,872
28B-03,18/09/14,D2S441,90.82,1441
28B-03,18/09/14,D2S441,99.72,2286
28B-03,18/09/14,D3S1358,147.33,2062
28B-03,18/09/14,D3S1358,151.49,1727
28B-03,18/09/14,D1S1656,194.36,1779
28B-03,18/09/14,D1S1656,198.15,845
28B-03,18/09/14,D1S1656,205.04,1243
28B-03,18/09/14,D12S391,245.59,838
28B-03,18/09/14,D12S391,248.5,576
28B-03,18/09/14,D12S391,252.3,1413
